area,perimetro,excentricidade,solidez,extensao,diam_eq,circularidade,hu1,hu2,hu3,hu4,hu5,hu6,hu7,media_B,std_B,media_G,std_G,media_R,std_R,contraste,homogeneidade,energia,correlacao
69954.0,1083.5016587651644,0.3629665788261257,0.9739912561610649,0.7596099552621292,298.4429578871037,0.7487955514929601,0.7942465134853782,3.9237747898415076,4.512504031317763,6.426089876730941,-9.994719402711818,-8.3777896145437,9.998491303527995,68.6959243307621,34.88901382396563,78.53213588333864,39.289585193048836,187.70991150687587,30.165655475994907,22.849657892443126,0.40752526347980766,0.07226812136509204,0.996421551651718
79552.0,1396.2367235014585,0.3120449655771237,0.9700398736724019,0.7675208397653597,318.2589390147144,0.5127939038210205,0.7964710341632233,4.2558825414676695,4.747453311692556,7.894239515497608,-9.999975368329462,-9.71659826364362,9.999991203465816,61.560931787056006,37.37560844002616,62.75422483006446,43.15692371136683,163.67946575531795,38.634932752093626,39.666134339914834,0.41989950180332947,0.14036663473168226,0.9962496901761604
44254.0,952.5067093990478,0.4429880677812,0.9720812740252609,0.7966229838709677,237.37300354654886,0.612951777135991,0.7878365312413621,3.5045284743537763,3.7788198473184655,5.771550327092624,-9.931847578794955,-7.973699349898685,9.910981559655305,33.33472504409565,35.31886555996711,40.3202572060104,37.75396124206028,129.45104824845387,37.64137266145877,32.84476710545349,0.4424378000151364,0.1214197544710248,0.9972117770215927
102391.0,1569.1900423072327,0.46012655557953946,0.9576233141916537,0.6926500930153898,361.065465289853,0.5225412279255267,0.7855156289179711,3.4239626294348855,3.7786628905764004,5.253059725956955,9.585871094695518,7.067600616405675,9.797158996157973,101.23484485941147,40.09300247258807,171.76032073131427,40.48209266404119,151.47262943032104,42.19187968428016,33.996384479717804,0.45296256474526464,0.1953672340675463,0.9949761096349622
10135.0,452.6173157302028,0.5538136751053349,0.9613013373802523,0.7700782615302788,113.59701926499162,0.6216862866445506,0.790218584248935,3.061742738009957,5.312253426068245,7.051898427398722,9.999862866119823,8.8043649085895,9.999787489656521,69.19911198815984,37.849576591433014,89.91534287123828,45.36509719847067,193.43887518500247,43.847061064610195,34.28409265224728,0.25982597894307174,0.05283511909147663,0.99499009306304
58828.0,1436.4377336282355,0.48600616042263123,0.8970144246897015,0.7120826978478224,273.68254591347284,0.35827816209493796,0.7948631009313493,3.8553168942399227,4.399038761094241,6.77723368968461,-9.998252892385889,-8.709000814337646,9.999340848785945,87.5149196633512,25.413842306189892,176.81813781365645,22.371252659124842,154.7998376091064,21.960217695293,29.07133138969874,0.4650586241971862,0.10957948576629607,0.9921037836981553
64231.0,1136.271211386865,0.3583387650219047,0.9846849609075579,0.7833813054932188,285.9745604033412,0.625159075856323,0.7969797350255281,3.9324815385811975,5.450886485936945,8.557578229452018,9.999999254914574,9.934931410372615,9.99999915413525,83.74859491522784,29.25310863886083,94.22472015070603,34.87817589857589,202.3274742725475,34.72693146166682,15.467992412653736,0.4508482003501073,0.11027622500483356,0.99758164090638
10792.0,410.81832585697947,0.29431414476428475,0.9851209493382017,0.7883702242676601,117.2211634764895,0.8035486648138411,0.7971115456518724,4.311557904846182,4.768789725103554,7.714134785418783,9.999955856446874,9.673038134602113,-9.999981849998985,91.949314306894,30.738991344142242,202.72507412898443,24.336315161338874,191.6416790214974,24.55048687761829,14.956159740642498,0.4456686930324438,0.0436922448162059,0.9909143742468345
10442.0,386.19090885900994,0.35947137999771533,0.9857453035023128,0.7896249243799153,115.30467174457664,0.8798111484882842,0.7965439378649393,3.9051798427756297,4.900446254653399,7.887615541088515,-9.999977768149744,-9.61398908997045,-9.999996930300371,76.53964757709251,33.06090403176733,181.3426546638575,28.04284348689622,163.71854050948093,29.846298774264053,27.038144644491915,0.3416240180233393,0.03382115935742742,0.9903744985154038
106004.0,2284.642927837118,0.309529328203959,0.8883786026164276,0.6828746650175221,367.3805720232171,0.2552086862084253,0.7926309874825612,6.0924641744622585,3.7547240584600385,8.633190550186768,9.999997343189964,-9.991604854860546,-9.999994560461461,67.18634962820549,37.062587976675744,63.862714052795766,34.86967791956676,152.38166190731997,31.785355266035097,40.894352734506185,0.41703600928167195,0.04334527727877611,0.9951817042172396
65434.0,3097.4095218659886,0.4422407560591892,0.8184569970480813,0.654994994994995,288.6401849538637,0.08570695692231581,0.7943530228227774,3.5911063761627595,5.097509766431032,7.2288321047052975,-9.999900369711485,-9.507107279252967,-9.99985535839452,83.80492769794478,37.9369724758305,81.58616686017582,41.16598033673017,178.4279316636258,41.93037940167904,71.32222523526872,0.2981881061417559,0.06784020952455021,0.9913172938875944
26218.0,912.0214280248092,0.3408057476067174,0.9362902649810728,0.7267636867636867,182.7068536860796,0.3960949803366015,0.7962056195280651,3.941120390386628,4.620964332388573,7.387772866852433,9.999847551350626,9.274641649748487,-9.999913295508108,80.4186019949745,26.601362193217298,188.48450468285998,27.12401206516383,161.13717353232315,27.312262314275458,33.72460981047938,0.4206435138337228,0.03928841696555421,0.9910982175038635
76189.0,1837.1971849821693,0.5247719152422775,0.9166807036119066,0.6723765146099742,311.4592231317405,0.2836550989501761,0.7796174002823056,3.112181065408499,3.737819462183388,5.838532715614286,-9.91599305909756,-8.038477527764677,9.958139146035347,76.80634642401434,37.47784930236508,76.26330441955481,42.154658355031934,163.44552566795983,39.75884918574202,34.17289719626169,0.3530757570767565,0.10030857868111366,0.9955291258928011
79423.0,1312.4549775709384,0.14158451083011678,0.9794305163335019,0.7684411161422655,318.0007930202389,0.5794117829719352,0.7941745161560305,5.531066681546747,4.054346199281862,6.880315442301022,-9.998938828533458,-9.803704970993216,9.998370025619165,53.133021920602346,41.69401986484023,60.23955277438525,42.92622619177119,154.0621104717777,41.751895917728284,38.748721333113345,0.4367919316196726,0.13093592803368054,0.9963260265277021
57084.0,2138.1748904055826,0.49501603478806316,0.8601262675727395,0.6560172841776225,269.59526362987543,0.15690537141872404,0.7806223422489356,3.4274278919816408,3.650573860027879,5.23781091636364,-9.721902104938724,-7.05096467749787,-9.541186099524975,78.49134031611716,34.32102377141614,71.77679170321449,35.0751354335998,150.5317923051786,40.1491948238259,57.18053921907793,0.3289040073745423,0.08484059250803389,0.9934821717502869
22631.0,842.5483399593904,0.5106701475197565,0.9552572706935123,0.7307394252502422,169.74888552477,0.40061200004320346,0.7906207585328873,3.1470383534143203,4.9367068565020045,7.138185471684841,9.999714898262155,8.697766279049484,-9.999951815684698,81.7421678228978,33.988472047536,77.25937872829304,35.567497215199076,169.4469974813309,38.21420187950273,61.87569850552307,0.3220636837012439,0.11726393150349433,0.9928551908476148
69079.0,1474.621499812309,0.4481319253481771,0.9145417957476103,0.7096671460858845,296.57058942309214,0.3992039068321593,0.7884724274278677,3.3041599266815482,4.187572726639092,5.844141285143158,-9.943876134670557,-7.5084006474785765,9.998060291367716,76.5770576763818,35.16273557098478,93.39974087035503,44.15395589359185,181.22152913204926,32.206955258541406,28.2783996042298,0.38662126055594154,0.07096533795755805,0.9957625932646469
92280.0,1606.5626253092632,0.5002063651448646,0.9135367374819332,0.6655847668505896,342.7747732668797,0.44928521902194546,0.784202715023968,3.2421566883219017,3.9836398446058108,5.388092750022552,-9.81279865804003,-7.227919423271793,-9.782837144962956,79.5111590615811,25.15278139098395,95.22520149774702,28.209884705348898,181.3833534302215,27.70486130615184,24.12777850087495,0.4461726411141187,0.15650891005331402,0.9965294628765068
